Domain,Model,Model_Type,Outcome,Threshold,Specificity,Sensitivity,FPR
AL-SIGHT,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.1703143715858459,0.1730310262529833,0.9926470588235294,0.8269689737470167
AL-SIGHT,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.17050362378358835,0.17422434367541767,0.9926470588235294,0.8257756563245824
AL-SIGHT,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.1708147376775741,0.17541766109785203,0.9926470588235294,0.8245823389021479
AL-SIGHT,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.1709967404603958,0.1766109785202864,0.9926470588235294,0.8233890214797136
AL-SIGHT,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.17106423527002335,0.17780429594272076,0.9926470588235294,0.8221957040572793
AL-SIGHT,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.1710918843746185,0.1801909307875895,0.9926470588235294,0.8198090692124105
AL-SIGHT,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.17113122344017023,0.18257756563245822,0.9926470588235294,0.8174224343675418
AL-SIGHT,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.17130607366561884,0.18496420047732698,0.9926470588235294,0.815035799522673
AL-SIGHT,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.1714851856231689,0.18615751789976134,0.9926470588235294,0.8138424821002387
AL-SIGHT,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.17156707495450968,0.1873508353221957,0.9926470588235294,0.8126491646778042
AL-SIGHT,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.1716569066047668,0.18973747016706444,0.9926470588235294,0.8102625298329356
AL-SIGHT,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.1718723028898239,0.1909307875894988,0.9926470588235294,0.8090692124105012
AL-SIGHT,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.17209576815366745,0.19331742243436753,0.9926470588235294,0.8066825775656324
AL-SIGHT,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.17220139503479,0.19451073985680192,0.9926470588235294,0.8054892601431981
AL-SIGHT,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.17233592271804804,0.1957040572792363,0.9926470588235294,0.8042959427207637
AL-SIGHT,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.1724583953619003,0.19689737470167065,0.9926470588235294,0.8031026252983293
AL-SIGHT,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.1725968644022941,0.19809069212410502,0.9926470588235294,0.801909307875895
AL-SIGHT,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.17286313325166697,0.19928400954653938,0.9926470588235294,0.8007159904534606
AL-SIGHT,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.17303643375635142,0.20047732696897375,0.9926470588235294,0.7995226730310263
AL-SIGHT,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.17331243306398386,0.2016706443914081,0.9926470588235294,0.7983293556085919
AL-SIGHT,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.17358978837728495,0.20286396181384247,0.9926470588235294,0.7971360381861575
AL-SIGHT,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.17366048693656916,0.20405727923627684,0.9926470588235294,0.7959427207637232
AL-SIGHT,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.1738994568586349,0.2052505966587112,0.9926470588235294,0.7947494033412887
AL-SIGHT,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.1741468161344528,0.2064439140811456,0.9926470588235294,0.7935560859188544
AL-SIGHT,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.1742694079875946,0.20883054892601433,0.9926470588235294,0.7911694510739857
AL-SIGHT,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.17441072314977646,0.2100238663484487,0.9926470588235294,0.7899761336515513
AL-SIGHT,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.1745699346065521,0.21121718377088305,0.9926470588235294,0.788782816229117
AL-SIGHT,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.17488568276166916,0.21241050119331742,0.9926470588235294,0.7875894988066826
AL-SIGHT,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.1752766668796539,0.21479713603818615,0.9926470588235294,0.7852028639618138
AL-SIGHT,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.17544069141149515,0.2171837708830549,0.9926470588235294,0.7828162291169452
AL-SIGHT,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.17547347396612165,0.21837708830548927,0.9926470588235294,0.7816229116945107
AL-SIGHT,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.1755063384771347,0.220763723150358,0.9926470588235294,0.779236276849642
AL-SIGHT,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.17564665526151654,0.22195704057279236,0.9926470588235294,0.7780429594272076
AL-SIGHT,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.17585575580596918,0.22315035799522673,0.9926470588235294,0.7768496420047732
AL-SIGHT,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.17595592141151423,0.2243436754176611,0.9926470588235294,0.7756563245823389
AL-SIGHT,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.17601653188467026,0.22553699284009546,0.9926470588235294,0.7744630071599046
AL-SIGHT,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.17609239369630808,0.22673031026252982,0.9926470588235294,0.7732696897374702
AL-SIGHT,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.17622300237417216,0.22792362768496421,0.9926470588235294,0.7720763723150358
AL-SIGHT,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.17633609473705286,0.22911694510739858,0.9926470588235294,0.7708830548926014
AL-SIGHT,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.17652989923954004,0.2315035799522673,0.9926470588235294,0.7684964200477327
AL-SIGHT,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.17679227888584134,0.23269689737470167,0.9926470588235294,0.7673031026252983
AL-SIGHT,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.17703713476657865,0.23389021479713604,0.9926470588235294,0.766109785202864
AL-SIGHT,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.1772423833608627,0.2350835322195704,0.9926470588235294,0.7649164677804297
AL-SIGHT,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.17729260772466654,0.23747016706443913,0.9926470588235294,0.7625298329355609
AL-SIGHT,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.1773077920079231,0.2398568019093079,0.9926470588235294,0.7601431980906921
AL-SIGHT,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.17735150456428525,0.24105011933174225,0.9926470588235294,0.7589498806682577
AL-SIGHT,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.1774799600243568,0.24224343675417662,0.9926470588235294,0.7577565632458234
AL-SIGHT,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.1776366531848907,0.24343675417661098,0.9926470588235294,0.7565632458233891
AL-SIGHT,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.17772790789604181,0.24463007159904535,0.9926470588235294,0.7553699284009546
AL-SIGHT,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.17776375263929362,0.2458233890214797,0.9926470588235294,0.7541766109785203
AL-SIGHT,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.1777795776724815,0.24701670644391407,0.9926470588235294,0.752983293556086
AL-SIGHT,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.17798501253128052,0.24821002386634844,0.9926470588235294,0.7517899761336515
AL-SIGHT,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.17823039740324015,0.2494033412887828,0.9926470588235294,0.7505966587112172
AL-SIGHT,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.1782842874526977,0.25059665871121717,0.9926470588235294,0.7494033412887828
AL-SIGHT,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.17833649367094034,0.2529832935560859,0.9926470588235294,0.7470167064439142
AL-SIGHT,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.17845568060874933,0.2541766109785203,0.9926470588235294,0.7458233890214797
AL-SIGHT,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.1786960884928703,0.2553699284009546,0.9926470588235294,0.7446300715990454
AL-SIGHT,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.178912878036499,0.256563245823389,0.9926470588235294,0.7434367541766109
AL-SIGHT,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.17898444831371305,0.2577565632458234,0.9926470588235294,0.7422434367541766
AL-SIGHT,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.17905582487583155,0.25894988066825775,0.9926470588235294,0.7410501193317423
AL-SIGHT,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.17916776984930036,0.26014319809069214,0.9926470588235294,0.7398568019093079
AL-SIGHT,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.17936628311872482,0.2613365155131265,0.9926470588235294,0.7386634844868736
AL-SIGHT,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.17950510978698725,0.26252983293556087,0.9926470588235294,0.7374701670644391
AL-SIGHT,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.1795161515474319,0.2637231503579952,0.9926470588235294,0.7362768496420048
AL-SIGHT,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.1795390173792839,0.2649164677804296,0.9926470588235294,0.7350835322195703
AL-SIGHT,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.17957232892513275,0.26610978520286394,0.9926470588235294,0.733890214797136
AL-SIGHT,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.17964177578687665,0.26730310262529833,0.9926470588235294,0.7326968973747017
AL-SIGHT,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.17976284772157664,0.2684964200477327,0.9926470588235294,0.7315035799522673
AL-SIGHT,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.17990869283676145,0.26968973747016706,0.9926470588235294,0.730310262529833
AL-SIGHT,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.18011506646871564,0.27088305489260145,0.9926470588235294,0.7291169451073986
AL-SIGHT,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.1803842484951019,0.2720763723150358,0.9926470588235294,0.7279236276849642
AL-SIGHT,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.18054532259702682,0.2720763723150358,0.9779411764705882,0.7279236276849642
AL-SIGHT,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.18060988187789917,0.2732696897374702,0.9779411764705882,0.7267303102625298
AL-SIGHT,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.1806851029396057,0.2744630071599045,0.9779411764705882,0.7255369928400954
AL-SIGHT,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.18081774562597275,0.2756563245823389,0.9779411764705882,0.7243436754176611
AL-SIGHT,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.1810922473669052,0.27684964200477324,0.9779411764705882,0.7231503579952268
AL-SIGHT,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.1812750175595283,0.27804295942720764,0.9779411764705882,0.7219570405727924
AL-SIGHT,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.1812917441129684,0.27804295942720764,0.9705882352941176,0.7219570405727924
AL-SIGHT,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.18145176023244855,0.27923627684964203,0.9705882352941176,0.720763723150358
AL-SIGHT,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.1816746219992637,0.28042959427207637,0.9705882352941176,0.7195704057279236
AL-SIGHT,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.1819684132933616,0.28162291169451076,0.9705882352941176,0.7183770883054892
AL-SIGHT,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.18222182244062418,0.2828162291169451,0.9705882352941176,0.7171837708830548
AL-SIGHT,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.1822860166430473,0.2840095465393795,0.9705882352941176,0.7159904534606205
AL-SIGHT,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.1823431849479675,0.2863961813842482,0.9705882352941176,0.7136038186157518
AL-SIGHT,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.1824528723955154,0.28758949880668255,0.9705882352941176,0.7124105011933175
AL-SIGHT,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.18255979567766184,0.28878281622911695,0.9705882352941176,0.711217183770883
AL-SIGHT,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.18262208253145215,0.28997613365155134,0.9705882352941176,0.7100238663484486
AL-SIGHT,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.18277675658464432,0.2911694510739857,0.9705882352941176,0.7088305489260143
AL-SIGHT,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.18292004615068436,0.29236276849642007,0.9705882352941176,0.7076372315035799
AL-SIGHT,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.18296211957931516,0.2935560859188544,0.9705882352941176,0.7064439140811456
AL-SIGHT,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.1831101775169372,0.2947494033412888,0.9705882352941176,0.7052505966587113
AL-SIGHT,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.1832490414381027,0.29594272076372313,0.9705882352941176,0.7040572792362769
AL-SIGHT,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.18328435719013209,0.2971360381861575,0.9705882352941176,0.7028639618138425
AL-SIGHT,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.18333655595779413,0.29832935560859186,0.9705882352941176,0.7016706443914081
AL-SIGHT,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.1834004074335098,0.29952267303102625,0.9705882352941176,0.7004773269689737
AL-SIGHT,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.18348068743944165,0.30071599045346065,0.9705882352941176,0.6992840095465394
AL-SIGHT,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.18353334069252009,0.301909307875895,0.9705882352941176,0.698090692124105
AL-SIGHT,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.18361090123653406,0.3031026252983294,0.9705882352941176,0.6968973747016707
AL-SIGHT,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.18373330682516095,0.3054892601431981,0.9705882352941176,0.6945107398568019
AL-SIGHT,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.18386212736368174,0.30668257756563244,0.9705882352941176,0.6933174224343676
AL-SIGHT,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.1839562132954597,0.30787589498806683,0.9705882352941176,0.6921241050119331
AL-SIGHT,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.18408135324716565,0.30906921241050117,0.9705882352941176,0.6909307875894988
AL-SIGHT,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.1843338087201118,0.31026252983293556,0.9705882352941176,0.6897374701670644
AL-SIGHT,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.18450523912906644,0.31145584725536996,0.9705882352941176,0.6885441527446301
AL-SIGHT,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.18458833545446396,0.3126491646778043,0.9705882352941176,0.6873508353221958
AL-SIGHT,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.1849527209997177,0.3138424821002387,0.9705882352941176,0.6861575178997613
AL-SIGHT,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.1852852776646614,0.3162291169451074,0.9705882352941176,0.6837708830548925
AL-SIGHT,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.1853663846850395,0.31742243436754175,0.9705882352941176,0.6825775656324582
AL-SIGHT,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.18542592227458948,0.31861575178997614,0.9705882352941176,0.6813842482100239
AL-SIGHT,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.18554714322090143,0.32100238663484487,0.9705882352941176,0.6789976133651552
AL-SIGHT,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.18573845922946924,0.3233890214797136,0.9705882352941176,0.6766109785202864
AL-SIGHT,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.18583174794912333,0.324582338902148,0.9705882352941176,0.675417661097852
AL-SIGHT,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.18585260957479474,0.32577565632458233,0.9705882352941176,0.6742243436754176
AL-SIGHT,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.1859582513570785,0.3269689737470167,0.9705882352941176,0.6730310262529833
AL-SIGHT,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.18606136739253995,0.32816229116945106,0.9705882352941176,0.6718377088305489
AL-SIGHT,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.18611160665750498,0.32935560859188545,0.9705882352941176,0.6706443914081146
AL-SIGHT,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.1861779317259788,0.3305489260143198,0.9705882352941176,0.6694510739856803
AL-SIGHT,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.1862261369824409,0.3317422434367542,0.9705882352941176,0.6682577565632458
AL-SIGHT,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.1863073259592056,0.3329355608591885,0.9705882352941176,0.6670644391408115
AL-SIGHT,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.18636341392993924,0.3353221957040573,0.9705882352941176,0.6646778042959427
AL-SIGHT,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.18650601804256434,0.33651551312649164,0.9705882352941176,0.6634844868735084
AL-SIGHT,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.1866984441876411,0.33770883054892603,0.9705882352941176,0.662291169451074
AL-SIGHT,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.1867836415767669,0.33890214797136037,0.9705882352941176,0.6610978520286397
AL-SIGHT,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.18682160973548884,0.34009546539379476,0.9705882352941176,0.6599045346062052
AL-SIGHT,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.18685726076364517,0.3424821002386635,0.9705882352941176,0.6575178997613365
AL-SIGHT,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.18703182041645044,0.3436754176610978,0.9705882352941176,0.6563245823389021
AL-SIGHT,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.18719531595706934,0.3448687350835322,0.9705882352941176,0.6551312649164678
AL-SIGHT,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.18726918101310724,0.3460620525059666,0.9705882352941176,0.6539379474940334
AL-SIGHT,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.1873388141393661,0.34844868735083534,0.9705882352941176,0.6515513126491647
AL-SIGHT,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.18735930323600763,0.3496420047732697,0.9705882352941176,0.6503579952267303
AL-SIGHT,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.18751574307680124,0.3496420047732697,0.9632352941176471,0.6503579952267303
AL-SIGHT,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.18769348412752146,0.35083532219570407,0.9632352941176471,0.6491646778042959
AL-SIGHT,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.18780268728733054,0.3520286396181384,0.9632352941176471,0.6479713603818615
AL-SIGHT,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.18798237293958658,0.35441527446300713,0.9632352941176471,0.6455847255369929
AL-SIGHT,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.188151016831398,0.3556085918854415,0.9632352941176471,0.6443914081145585
AL-SIGHT,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.18826328217983246,0.3568019093078759,0.9632352941176471,0.6431980906921241
AL-SIGHT,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.18841081112623215,0.35799522673031026,0.9632352941176471,0.6420047732696897
AL-SIGHT,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.18859949707984924,0.35918854415274465,0.9632352941176471,0.6408114558472553
AL-SIGHT,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.18879076838493344,0.360381861575179,0.9632352941176471,0.639618138424821
AL-SIGHT,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.18907436728477475,0.3615751789976134,0.9632352941176471,0.6384248210023866
AL-SIGHT,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.18926882743835444,0.3627684964200477,0.9632352941176471,0.6372315035799523
AL-SIGHT,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.18930172175168986,0.3639618138424821,0.9632352941176471,0.636038186157518
AL-SIGHT,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.18936569243669504,0.36515513126491644,0.9632352941176471,0.6348448687350836
AL-SIGHT,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.1894380524754524,0.36634844868735084,0.9632352941176471,0.6336515513126492
AL-SIGHT,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.1894852817058563,0.36754176610978523,0.9632352941176471,0.6324582338902147
AL-SIGHT,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.1895453482866287,0.36873508353221957,0.9632352941176471,0.6312649164677804
AL-SIGHT,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.189674936234951,0.36992840095465396,0.9632352941176471,0.630071599045346
AL-SIGHT,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.18992483615875239,0.3711217183770883,0.9632352941176471,0.6288782816229117
AL-SIGHT,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.19017519056797025,0.3723150357995227,0.9632352941176471,0.6276849642004774
